joss_id,title,language,dependencies,predicted_categories,ground_truth,reasoning,success,error
2706,c212: An R Package for the Detection of Safety Signals in Clinical Trials Using Body-Systems (System Organ Classes),R,['coda'],"['Data Analytics', 'Ris', 'Software']",['Data Analytics'],,True,
1570,phasespace: n-body phase space generation in Python,Python,"['decaylanguage', 'particle', 'tensorflow', 'tensorflow_probability', 'vector', 'zfit', 'zfit-physics']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']",['Data Analytics'],,True,
7375,Katsu: A Python package for Mueller and Stokes simulation and polarimetry,Python,"['nbsphinx', 'numpy', 'numpydoc', 'pyserial', 'pytest', 'pytest-cov', 'scipy', 'sphinx_rtd_theme', 'tox']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Hardware', 'Process']","['Hardware', 'Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
8259,pyScienceMode: an Open-Source Python Package to control electro-stimulator through the Hasomed’s science mode protocol,Python,"['colorama', 'crccheck', 'myst_parser', 'numpy', 'pyserial', 'serial', 'sphinx_rtd_theme']","['Hardware', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Ris', 'Software', 'Ui']",,True,
6864,VOTCA: multiscale frameworks for quantum and classical simulations in soft matter,C++,"['Boost', 'CMA', 'CUDA', 'ESPRESSO', 'ESPRESSOPP', 'Eigen3', 'FFTW3', 'GROMACS', 'Git', 'Gnuplot', 'HDF5', 'JUPYTER_NBCONVERT', 'LMP', 'Libxc', 'MDRUN_MPI', 'MKL', 'MPI', 'OpenMP', 'Python', 'SPHINX']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Ris', 'Software']",,True,
5571,Triumvirate: A Python/C++ package for three-point clustering measurements,C++,"['cufft', 'cufftw', 'fftw3', 'fftw3_omp', 'gomp', 'gsl', 'gslcblas', 'gtest', 'hdf5', 'hipfft', 'ibs-only-L', 'ibs-only-l', 'ibs-only-other', 'ineinfo', 'iomp5', 'm', 'omp', 'pthread']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Ris', 'Software']",,True,
5420,libscientific: A Powerful C Library for Multivariate Analysis,C,"['LAPACK', 'SQLite3', 'pthread', 'src', 'tests']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Ris']",,True,
7004,OpenMD: A parallel molecular dynamics engine for complex systems and interfaces,C++,"['Doxygen', 'FFTW3', 'Git', 'MPI', 'OpenBabel2', 'OpenBabel3', 'Python3', 'Qhull', 'RapidJSON', 'SciPy', 'ZLIB', 'fftw3', 'nep_cpu', 'nlohmann_json', 'openmd_core', 'openmd_parallel', 'openmd_single', 'qhull', 'stl_reader', 'zlib']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Software', 'Software Analytics']",,True,
4200,GEMMI: A library for structural biology,C++,"['${zlib-ng_SOURCE_DIR} ${zlib-ng_BINARY_DIR} EXCLUDE_FROM_ALL', 'NLopt', 'Python', 'ZLIB', 'ZLIB_NG', 'benchmark', 'embind', 'nanobind', 'stdc++', 'z']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Software', 'Software Analytics']",,True,
558,PetIBM: toolbox and applications of the immersed-boundary method on distributed-memory architectures,C++,"['Doxygen', 'MPI', 'PkgConfig', 'SymEngine', 'amgxwrapper', 'applications', 'body', 'boundary', 'createxdmf', 'decoupledibpm', 'ibpm', 'mesh', 'misc', 'navierstokes', 'operators', 'src', 'tests', 'vorticity', 'writemesh']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Software', 'Software Analytics']",,True,
8582,Gyselalib++: A Portable C++ Library for Semi-Lagrangian Kinetic and Gyrokinetic Simulations,C++,"['"" ""ddc"" SYSTEM', '"" ""googletest"" SYSTEM', '"" ""kokkos"" SYSTEM', '"" ""kokkos-kernels"" SYSTEM', '"" ""koliop"" SYSTEM', 'DDC', 'GTest', 'Kokkos', 'KokkosKernels', 'LAPACK', 'MPI', 'PDI', 'advection', 'collisions', 'coord_transformations', 'data_types', 'geometryRTheta', 'geometryVparMu', 'geometryXVx', 'geometryXY']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Software']",,True,
7740,gpu-ISTL - Extending OPM Flow with GPU Linear Solvers,C++,"['AMGX', 'CUDA', 'CUDAToolkit', 'HYPRE', 'OPM', 'OpenCL', 'Python3', 'PythonInterp', 'QuadMath', 'Tracy', 'VexCL', 'amgcl', 'fmt', 'hip', 'hipblas', 'hipsparse', 'opm-common', 'opmsimulators', 'pybind11', 'python']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Software']",,True,
5160,QuaCa: an open-source library for fast calculations of steady-state quantum friction,C++,"['BLAS', 'Boost', 'Decay', 'Friction', 'GSL', 'IntegratedTests', 'LAPACK', 'OpenMP', 'UnitTests', 'app', 'evel', 'src', 'test']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Software']",,True,
5072,Universal Numbers Library: Multi-format Variable Precision Arithmetic Library,C++,"['appenv', 'approximation', 'areal', 'arithmetic', 'bfloat16', 'bitblock', 'blas', 'blockbinary', 'blockdecimal', 'blockfraction', 'blocksignificand', 'blocktriple', 'casting', 'cfloat', 'chaos', 'chebyshev', 'closure', 'cmd', 'coercion', 'complex']",[],"['Hardware', 'Modeling And Simulation', 'Software']",,False,JSON parse error: Extra data: line 3 column 1 (char 75)
3038,CLAIRE: Constrained Large Deformation Diffeomorphic Image Registration on Parallel Computing Architectures,C++,"['ACCFFT', 'FFTW', 'MPI', 'NIFTI', 'OpenMP', 'PETSc', 'PNETCDF', 'ZLIB']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Software']",,True,
548,G³M-f a global gradient-based groundwater modelling framwork,C++,"['Boost', 'DataProcessing', 'Eigen', 'Integration', 'LargeModel', 'LargeTransientModel', 'Logging', 'Misc', 'Model', 'OpenMP', 'SWI2_ex1', 'SWI2_ex2', 'SWI2_ex3', 'SimpleModel', 'SimpleVDFModel', 'Simulation', 'Solver', 'Unit', 'gmock', 'googletest-build']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Software']",,True,
2945,libCEED: Fast algebra for high-order element-based discretizations,C,"['amdhip64', 'atexpdf', 'blas', 'ceed', 'cublas', 'cuda', 'cudart', 'cusparse', 'dl', 'evel', 'hipblas', 'hipsparse', 'ibs-private', 'ine-length', 'inux-gnu', 'ivehtml', 'm', 'magma', 'mkl_core', 'mkl_intel_lp64']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation']",,True,
3145,ExaFMM: a high-performance fast multipole method library with C++ and Python interfaces,C++,"['BLAS', 'FFTW', 'LAPACK', 'OpenMP']",[],"['Hardware', 'Modeling And Simulation']",,False,JSON parse error: Extra data: line 3 column 1 (char 76)
487,kima: Exoplanet detection in radial velocities,C++,"['Eigen', 'StandardMathLibrary', 'blas', 'blas EXCLUDE_FROM_ALL', 'btl EXCLUDE_FROM_ALL', 'demos EXCLUDE_FROM_ALL', 'dnest4', 'doc EXCLUDE_FROM_ALL', 'failtest', 'lapack', 'lapack EXCLUDE_FROM_ALL', 'scripts EXCLUDE_FROM_ALL', 'spbench EXCLUDE_FROM_ALL', 'test', 'test EXCLUDE_FROM_ALL', 'unsupported']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Modeling And Simulation']",,True,
6766,ASGarD: Adaptive Sparse Grid Discretization,C++,"['Doxygen', 'MPI', 'OpenMP', 'Python', 'asgard', 'doxygen', 'rocsolver']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Ris', 'Software Analytics']",,True,
7017,Adamantine 1.0: A Thermomechanical Simulator for Additive Manufacturing,C++,"['Boost', 'Doxygen', 'MPI', 'adiak', 'application', 'doc', 'source', 'tests']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Ris', 'Software', 'Software Analytics']",,True,
6671,The Geodynamic World Builder: A planetary structure creator for the geosciences,C++,"['Doxygen', 'MPI', 'Python', 'PythonInterp', 'PythonLibs', 'SWIG', 'Sphinx', 'ZLIB', 'tests']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Ris', 'Software', 'Software Analytics']",,True,
7667,"DVMDOSTEM v0.8.3: a terrestrial ecosystem model designed to represent arctic, boreal and permafrost ecosystem dynamics",C++,"['boost_filesystem', 'boost_log', 'boost_program_options', 'boost_system', 'boost_thread', 'jsoncpp', 'lapacke', 'netcdf', 'pthread', 'readline']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Ris', 'Software']",,True,
2352,HPX - The C++ Standard Library for Parallelism and Concurrency,C++,"['${component}', '${lib}', '${subdir}', 'APEX', 'Amplifier', 'Asio', 'Boost', 'Gperftools', 'HDF5', 'HPXInternal', 'Hwloc', 'OpenMP', 'Python', 'PythonInterp', 'QThreads', 'Qt4', 'STDEXEC', 'SVE', 'TBB', 'Valgrind']","['Modeling And Simulation', 'Software', 'Process']","['Hardware', 'Ris', 'Software']",,True,
1171,COSplay: Contrast Optimized Stimulation Player,Python,"['pyserial', 'sphinx-argparse']","['Hardware', 'Software', 'Process']","['Hardware', 'Ris']",,True,
7861,Gauss-Radau Small-body Simulator (GRSS): An Open-Source Library for Planetary Defense,C++,"['Doxygen', 'OpenMP', 'prop', 'pybind11', 'src']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Software', 'Software Analytics']",,True,
2003,The MFrontGenericInterfaceSupport project,C++,"['DOLFIN', 'Doxygen', 'JlCxx', 'OpenMP', 'Python', 'TFEL', 'Threads', 'bindings', 'c', 'docs', 'fenics', 'fortran', 'include', 'julia', 'pybind11', 'python', 'src', 'tests', 'tfel', 'web']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Software', 'Software Analytics']",,True,
7411,madupite: A High-Performance Distributed Solver for Large-Scale Markov Decision Processes,C++,"['MPI', 'PkgConfig', 'Python', 'gtest', 'gtest_main', 'madupite', 'nanobind', 'nlohmann_json']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Software']",,True,
4818,cppTPSA/pyTPSA: a C++/Python package for truncated power series algebra,C++,"['Python', 'gcc', 'm', 'pybind11', 'stdc++']","['Modeling And Simulation', 'Software', 'Data Analytics']","['Hardware', 'Software']",,True,
4944,APGG - A Modular C++ Framework for Asymmetric Public Goods Games,C++,"['m', 'pthread', 'stdc++', 'stdc++fs']","['Modeling And Simulation', 'Ris', 'Software']","['Hardware', 'Software']",,True,
2946,sboxgates: A program for finding low gate count implementations of S-boxes,C,"['LibXml2', 'MPI']","['Modeling And Simulation', 'Ris', 'Software']","['Hardware', 'Software']",,True,
1485,OrpailleCC: a Library for Data Stream Analysis on Embedded Systems,C++,"['gcov', 'gtest', 'pthread']","['Data Analytics', 'Ris', 'Software', 'Process']","['Hardware', 'Software']",,True,
630,HSImage: A Python and C++ library to allow interaction with ENVI-BIL hyperspectral images,C++,"['boost_python3', 'boost_system', 'ibraries', 'inux-gnu', 'n', 'opencv_core', 'opencv_highgui', 'opencv_imgcodecs', 'opencv_imgproc', 'pthread', 'python3.4']","['Ris', 'Software', 'Data Analytics']","['Hardware', 'Software']",,True,
569,ChebTools: C++11 (and Python) tools for working with Chebyshev expansions,C++,"['Basu', 'Catch', 'OpenMP', 'Python', 'nanobind', 'pybind11']","['Modeling And Simulation', 'Software', 'Process']","['Hardware', 'Software']",,True,
232,libqcpp: A C++14 sequence quality control library,C++,"['BZip2', 'Boost', 'OpenMP', 'SeqAn', 'YamlCpp', 'ZLIB', 'progs', 'src', 'tests']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Software']",,True,
6983,ugv_nav4d: Advanced Multi-Surface Navigation for Unmanned Ground Vehicles Using 4D Path Planning Techniques,C++,"['OpenMP', 'Rock', 'gui', 'test']","['Modeling And Simulation', 'Ris', 'Software', 'Ui', 'Process']","['Hardware', 'Ui']",,True,
6747,"tRIBS v5.2: A multi-resolution, parallel platform for tributary hydrology in forest applications",C++,['MPI'],"['Modeling And Simulation', 'Ris', 'Software']",['Hardware'],,True,
6548,A Library of Lower Fidelity Dynamics Models (LFDMs) For On-Road Vehicle Dynamics Targeting Faster Than Real-Time Applications,C++,"['11dof', '11dof-gpu', '18dof', '18dof-gpu', '24dof', '24dof-gpu', 'CUDA']","['Modeling And Simulation', 'Ris', 'Software']",['Hardware'],,True,
2276,WDPM: the Wetland DEM Ponding Model,C,['OpenCL'],"['Modeling And Simulation', 'Ris', 'Software']",['Hardware'],,True,
2911,"ezc3d: An easy C3D file I/O cross-platform solution for C++, Python and MATLAB",C++,"['Doxygen', 'Git', 'binding', 'doc', 'examples', 'gtest""\n    EXCLUDE_FROM_ALL', 'gtest_main', 'matlab', 'python3', 'test']","['Software', 'Ris', 'Process']","['Integrative Analysis', 'Ris', 'Software', 'Software Analytics']",,True,
2562,"biorbd: A C++, Python and MATLAB library to analyze and simulate the human body biomechanics",C++,"['Actuators', 'Doxygen', 'Git', 'IPOPT', 'InternalForces', 'Ligaments', 'Muscles', 'PassiveTorques', 'RBDL', 'RigidBody', 'SWIG', 'Utils', 'binding', 'c', 'doc', 'examples', 'gtest""\n    EXCLUDE_FROM_ALL', 'matlab', 'python3', 'test']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Integrative Analysis', 'Ris', 'Software', 'Software Analytics']",,True,
749,SpeechPy - A Library for Speech Processing and Recognition,Python,"['numpy', 'pytest', 'python-coveralls', 'scipy', 'speechpy', 'sphinx']","['Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software Analytics']",,True,
5320,BayesO: A Bayesian optimization framework in Python,Python,"['build', 'cma', 'coveralls', 'jupyter', 'jupytext', 'numpy', 'pylint', 'pytest', 'pytest-benchmark', 'pytest-cov', 'pytest-timeout', 'scipy', 'sphinx', 'sphinx_rtd_theme', 'tqdm', 'twine', 'wheel']","['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
3050,kallisto: A command-line interface to simplify computational modelling and the generation of atomic features,Python,"['atomicwrites', 'attrs', 'bandit', 'black', 'certifi', 'charset-normalizer', 'click', 'codecov', 'colorama', 'coverage', 'dparse', 'flake8', 'flake8-bandit', 'flake8-black', 'flake8-bugbear', 'flake8-import-order', 'flake8-polyfill', 'gitdb', 'gitpython', 'homepage']","['Modeling And Simulation', 'Software Analytics', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
6537,RFBzero: A Python package for zero-dimensional simulation of redox flow battery cycling,Python,"['coverage[toml]', 'iPython', 'mypy', 'nbsphinx', 'numpy', 'pylint', 'pytest', 'pytest-cov', 'scipy', 'sphinx-rtd-theme']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
5495,PyAMG: Algebraic Multigrid Solvers in Python,Python,"['docutils', 'flake8', 'flake8-bugbear', 'flake8-docstrings', 'flake8-pytest-style', 'flake8-quotes', 'flake8-use-fstring', 'm2r2', 'numpy', 'numpydoc', 'pep8-naming', 'pybind11', 'pydata-sphinx-theme', 'pylint', 'pytest', 'scipy', 'sphinx-automodapi']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
2653,Empirical and non-parametric copula models with the cort R package,R,"['Rcpp', 'Rdpack', 'covr', 'furrr', 'knitr', 'methods', 'nloptr', 'osqp', 'purrr', 'rmarkdown', 'spelling', 'testthat']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
1904,"FAT Forensics: A Python Toolbox for Implementing and Deploying Fairness, Accountability and Transparency Algorithms in Predictive Systems",Python,"['codecov', 'docutils', 'fat-forensics[all]', 'flake8', 'isort', 'jinja2', 'mypy', 'nbval', 'numpy', 'numpydoc', 'pylint', 'pytest', 'pytest-cov', 'scipy', 'sphinx', 'sphinx-gallery', 'twine', 'wheel', 'yapf']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
1018,| SWEpy: A Python Library for Quick and Easy Access and Manipulation of MEaSUREs CETB Files for SWE Analysis,Python,"['bumpversion', 'codecov', 'fsspec', 'importlib-metadata', 'm2r', 'numpy', 'pre-commit', 'pytest', 'pytest-cov', 'pytest-vcr', 'sphinx', 'sphinx-autobuild', 'sphinx_gallery', 'sphinx_rtd_theme']","['Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
6532,JAXbind: Bind any function to JAX,Python,"['ducc0', 'ipykernel', 'jax', 'jaxlib', 'jupyterlab', 'jupytext', 'myst-parser', 'nbconvert', 'notebook', 'numpy', 'packaging', 'pydata-sphinx-theme', 'pytest', 'scipy', 'sphinx']","['Modeling And Simulation', 'Data Analytics', 'Software', 'Ui', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Ui']",,True,
5236,BridgeStan: Efficient in-memory access to the methods of a Stan model,Python,"['black', 'breathe', 'dllist', 'ipykernel', 'ipython', 'ipywidgets', 'isort', 'myst-parser', 'nbsphinx', 'numpy', 'pydata-sphinx-theme', 'pytest', 'pytest-cov', 'sphinx', 'sphinx-copybutton', 'sphinxcontrib-rust', 'stanio']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Ui', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Ui']",,True,
3914,MetaWards: A flexible metapopulation framework for modelling disease spread,Python,"['configargparse', 'cython', 'dateparser', 'flake8', 'lazy_import', 'numpy', 'pytest', 'pytest-cov', 'rich', 'sphinx', 'sphinx_issues', 'sphinx_rtd_theme', 'sphinxcontrib-programoutput', 'yaspin']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Ui']",,True,
1705,"The Walrus: a library for the calculation of hafnians, Hermite polynomials and Gaussian boson sampling",Python,"['Jinja2', 'dask[delayed]', 'docutils', 'flaky', 'ipykernel', 'markupsafe', 'nbsphinx', 'numba', 'numpy', 'pytest', 'pytest-randomly', 'scipy', 'sphinx', 'sphinx-copybutton', 'sphinxcontrib-bibtex', 'sympy', 'version_information', 'xanadu-sphinx-theme']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Ui']",,True,
7365,DESPASITO: A Python Package for SAFT EOS Parametrization and Thermodynamic Calculations,Python,"['flake8', 'm2r2', 'numba', 'numpy', 'pytest', 'scipy', 'sphinx', 'sphinx-argparse', 'sphinx_rtd_theme', 'sphinxcontrib-napoleon']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
7473,robot_collision_checking: A Lightweight ROS 2 Interface to FCL (Flexible Collision Library),C++,"['CCD', 'Eigen3', 'FCL', 'ament_cmake', 'ament_cmake_gtest', 'fcl_interface', 'geometric_shapes', 'geometry_msgs', 'nav2_costmap_2d', 'nav2_msgs', 'nav2_voxel_grid', 'octomap', 'octomap_msgs', 'rclcpp', 'rclpy', 'shape_msgs', 'std_msgs', 'visualization_msgs']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
7134,Bodge: Python package for efficient tight-binding modeling of superconducting nanostructures,Python,"['beartype', 'black', 'cupy', 'flit', 'isort', 'numpy', 'pytest', 'pytest-cov', 'quarto', 'scipy']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
4461,Starmatrix: Modelling nucleosynthesis of galactic chemical elements,Python,"['numpy', 'pytest', 'pytest-cov', 'pytest-mock', 'pyyaml', 'scipy', 'sphinx_rtd_theme']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
1683,"qnm: A Python package for calculating Kerr quasinormal modes, separation constants, and spherical-spheroidal mixing coefficients",nan,"['numba', 'numpy', 'numpydoc', 'recommonmark', 'scipy', 'sphinx', 'tqdm']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",,True,
656,QUIT: QUantitative Imaging Tools,C++,"['B1', 'Ceres', 'Core', 'CoreProgs', 'Eigen3', 'ITK', 'ITKCommon', 'ITKFFT', 'ITKIOImageBase', 'ITKIOTransformInsightLegacy', 'ITKLabelMap', 'ITKTransform', 'ITKTransformFactory', 'ImageIO', 'MT', 'PARMESAN', 'Perfusion', 'Relaxometry', 'Sequences', 'Source']",[],"['Modeling And Simulation', 'Process', 'Ris', 'Software']",,False,JSON parse error: Extra data: line 3 column 1 (char 75)
1986,DAFSA: a Python library for Deterministic Acyclic Finite State Automata,Python,"['black', 'flake8', 'networkx', 'pytest', 'twine', 'wheel']",[],"['Modeling And Simulation', 'Process', 'Software']",,False,JSON parse error: Extra data: line 3 column 1 (char 87)
738,dit: a Python package for discrete information theory,Python,"['PLTable', 'boltons', 'debtcollector', 'lattices', 'networkx', 'numpy', 'pypoman', 'pytest', 'python', 'scipy']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Software']",,True,
1556,pyMannKendall: a python package for non parametric Mann Kendall family of trend tests.,Python,"['numpy', 'pytest', 'scipy']","['Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process']",,True,
1112,HRDS: A Python package for hierarchical raster datasets,Python,"['numpy', 'pygdal', 'pytest', 'scipy']","['Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process']",,True,
7957,PolytopeWalk: Sparse MCMC Sampling over Polytopes,C++,"['Catch2', 'Doxygen', 'Eigen3', 'GLPK', 'Python', 'Sphinx', 'dense', 'docs', 'pybind11', 'src', 'tests']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software', 'Software Analytics']",,True,
7951,"MontePy: a Python library for reading, editing, and writing MCNP input files.",Python,"['autodocsumm', 'black', 'build', 'ipykernel', 'jupyter', 'numpy', 'pydata_sphinx_theme', 'setuptools', 'setuptools-scm', 'sly', 'sphinx', 'sphinx-copybutton', 'sphinx-favicon', 'sphinx_autodoc_typehints', 'sphinxcontrib-apidoc']","['Software', 'Ris', 'Process']","['Modeling And Simulation', 'Ris', 'Software', 'Ui']",,True,
6857,regional-mom6: A Python package for automatic generation of regional configurations for the Modular Ocean Model 6,Python,"['IPython', 'bottleneck', 'myst-parser', 'nbsphinx', 'sphinx-book-theme']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software', 'Ui']",,True,
6473,whalestrike: An R package for simulating ship strikes on whales,R,"['bslib', 'deSolve', 'knitr', 'rmarkdown', 'shiny', 'testthat']","['Modeling And Simulation', 'Ris', 'Software', 'Ui', 'Process']","['Modeling And Simulation', 'Ris', 'Software', 'Ui']",,True,
6148,checkpoint_schedules: schedules for incremental checkpointing of adjoint simulations,Python,"['ipython', 'jupyter', 'nbsphinx', 'nbsphinx_link', 'numba', 'numpy', 'scipy', 'sphinx', 'sphinx-rtd-theme', 'tabulate']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software', 'Ui']",,True,
4075,SenAOReFoc: A Closed-Loop Sensorbased Adaptive Optics and Remote Focusing Control Software,Python,"['Click', 'PySide2', 'h5py', 'numpy', 'pyyaml', 'qimage2ndarray', 'scipy']",[],"['Modeling And Simulation', 'Ris', 'Software', 'Ui']",,False,JSON parse error: Extra data: line 3 column 1 (char 82)
948,PyTeNet: A concise Python implementation of quantum tensor network algorithms,Python,"['ipython', 'nbsphinx', 'numpy', 'scipy', 'sphinx']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software', 'Ui']",,True,
6230,quickBayes: An analytical approach to Bayesian marginal likelihoods,Python,"['jupyter-book', 'nbsphinx', 'numpy', 'scipy', 'sphinx']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",,True,
6383,lbh15: a Python package for standard use and implementation of physical data of heavy liquid metals used in nuclear reactors,Python,"['myst-parser', 'numpy', 'scipy', 'sphinx', 'sphinx-rtd-theme', 'sphinxcontrib-bibtex']","['Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",,True,
5504,qujax: Simulating quantum circuits with JAX,Python,"['jax', 'jaxlib', 'sphinx', 'sphinx-autodoc-typehints', 'sphinx-rtd-theme']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",,True,
4149,HylleraasMD: Massively parallel hybrid particle-field molecular dynamics in Python,Python,"['cython', 'h5py', 'mpi4py', 'mpsort', 'networkx', 'numpy', 'pfft-python', 'pmesh', 'sympy', 'tomli']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",,True,
1808,rf: Receiver function calculation in seismology,Python,"['decorator', 'furo', 'numpy', 'obspy', 'sphinx']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",,True,
870,logKDE: log-transformed kernel density estimation,R,"['R.rsp', 'Rcpp', 'pracma', 'testthat']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",,True,
267,"Helper for Bézier Curves, Triangles, and Higher Order Objects",Python,"['Sphinx', 'numpy', 'setuptools', 'sphinx-copybutton', 'sphinx-docstring-typing', 'sphinx-rtd-theme']","['Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",,True,
3431,Computer-Aided Generation of N-shift RWS,Python,"['PyQt5', 'numpy', 'pyexcel']","['Software', 'Ui', 'Data Analytics']","['Modeling And Simulation', 'Ris', 'Ui']",,True,
7536,h3ppy: An open-source Python package for modelling and fitting H$_3^+$ spectra,Python,"['h3ppy', 'numpy', 'sphinx', 'sphinx_rtd_theme']","['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris']",,True,
6450,SeqMetrics: a unified library for performance metrics calculation in Python,Python,"['easy_mpl', 'numpy', 'scipy', 'sphinx', 'sphinx-gallery', 'sphinx-prompt', 'sphinx_copybutton', 'sphinx_issues', 'sphinx_rtd_theme', 'sphinx_toggleprompt']","['Data Analytics', 'Software', 'Process']","['Modeling And Simulation', 'Ris']",,True,
