joss_id,title,language,predicted_categories,ground_truth,success,error,latency_s,raw_response
1229,Model dispersion with PRISM; an alternative to MCMC for rapid analysis of models,Python,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Ui', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software']",True,,0.88,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Ui"", ""Process""]}"
774,quanteda: An R package for the quantitative analysis of textual data,R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software']",True,,0.73,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
809,"unyt: Handle, manipulate, and convert data with units in Python",Python,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software']",True,,0.69,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
5848,HNN-core: A Python software for cellular and circuit-level interpretation of human MEG/EEG,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Ui', 'Software']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Ui']",True,,0.88,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Ui"", ""Software""]}"
5155,pysr3: A Python Package for Sparse Relaxed Regularized Regression,Python,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Ui']",True,,0.76,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process""]}"
8164,RadGEEToolbox: Streamlined Multispectral &amp; SAR Analysis for Google Earth Engine,Python,"['Data Analytics', 'Ris', 'Software']","['Data Analytics', 'Modeling And Simulation', 'Ris']",True,,0.6,"{""categories"": [""Data Analytics"", ""Ris"", ""Software""]}"
5549,OmniTrax: A deep learning-driven multi-animal tracking and pose-estimation add-on for Blender,Python,"['Data Analytics', 'Software', 'Ui', 'Ris']","['Data Analytics', 'Modeling And Simulation', 'Ris']",True,,0.74,"{""categories"": [""Data Analytics"", ""Software"", ""Ui"", ""Ris""]}"
5671,UQTestFuns: A Python3 library of uncertainty quantification (UQ) test functions,Python,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Ris']",True,,0.74,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process""]}"
4406,GHEtool: An open-source tool for borefield sizing in Python,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Ris']",True,,0.9,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
3484,SurPyval: Survival Analysis with Python,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Ris']",True,,0.87,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
1399,Fruitbat: A Python Package for Estimating Redshifts of Fast Radio Bursts,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']","['Data Analytics', 'Modeling And Simulation', 'Ris']",True,,0.79,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software""]}"
1056,polyCub: An R package for Integration over Polygons,R,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Software Analytics']",True,,0.88,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
6284,LabelProp: A semi-automatic segmentation tool for 3D medical images,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Ui']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Ui']",True,,0.87,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Ui""]}"
7633,foamlib: A modern Python package for working with OpenFOAM,Python,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Ris']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Ui']",True,,0.79,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Ris""]}"
6713,Simulation Decomposition in Python,Python,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Ui', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Ui']",True,,0.85,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Ui"", ""Process""]}"
2604,OpenDrop: Open-source software for pendant drop tensiometry & contact angle measurements,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Ui']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Ui']",True,,0.89,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Ui""]}"
7852,PyRASA - Spectral parametrization in python based on IRASA,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.78,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software""]}"
7360,HOI: A Python toolbox for high-performance estimation of Higher-Order Interactions from multivariate data,Python,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Ris']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.81,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Ris""]}"
7305,"harmonize-wq: Standardize, clean and wrangle Water Quality Portal data into more analytic-ready formats",Python,"['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.71,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
6971,"snSMART: An R Package for Small Sample, Sequential, Multiple Assignment, Randomized Trial Data Analysis",R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process', 'Ris']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.89,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process"", ""Ris""]}"
5567,COOLEST: COde-independent Organized LEns STandard,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.79,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software""]}"
5225,popkinmocks: mock IFU datacubes for modelling stellar populations and kinematics,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.79,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software""]}"
3723,partycls: A Python package for structural clustering,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.8,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software""]}"
2241,Hypothesize: Robust Statistics for Python,Python,"['Data Analytics', 'Software', 'Ris']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.61,"{""categories"": [""Data Analytics"", ""Software"", ""Ris""]}"
1983,OrNet - a Python Toolkit to Model the Diffuse Structure of Organelles as Social Networks,Python,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.94,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
1525,multimatch-gaze: The MultiMatch algorithm for gaze path comparison in Python,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.87,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
1596,ivis: dimensionality reduction in very large datasets using Siamese Networks,Python,"['Data Analytics', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.58,"{""categories"": [""Data Analytics"", ""Software"", ""Process""]}"
1576,MemCNN: A Python/PyTorch package for creating memory-efficient invertible neural networks,Python,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Ris']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.8,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Ris""]}"
990,"Pyoints: A Python package for point cloud, voxel and raster processing.",Python,"['Data Analytics', 'Software', 'Ris']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.63,"{""categories"": [""Data Analytics"", ""Software"", ""Ris""]}"
259,"Neuropsydia.py: A Python Module for Creating Experiments, Tasks and Questionnaires",Python,"['Data Analytics', 'Software', 'Ui', 'Ris']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.7,"{""categories"": [""Data Analytics"", ""Software"", ""Ui"", ""Ris""]}"
34,Osprey: Hyperparameter Optimization for Machine Learning,Python,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Software']",True,,0.77,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process""]}"
7312,PANINIpy: Package of Algorithms for Nonparametric Inference with Networks In Python,Python,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Data Analytics', 'Modeling And Simulation']",True,,0.69,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}"
6495,"STReNGTHS, a Python package to model and simulate complex reaction-diffusion systems",Python,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Data Analytics', 'Modeling And Simulation']",True,,0.69,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}"
6469,Contextualized: Heterogeneous Modeling Toolbox,Python,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Ris']","['Data Analytics', 'Modeling And Simulation']",True,,0.81,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Ris""]}"
6058,Shapelets: A Python package implementing shapelet functions and their applications,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation']",True,,0.9,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
3865,GGLasso - a Python package for General Graphical Lasso computation,Python,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Data Analytics', 'Modeling And Simulation']",True,,0.68,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}"
3521,buildH: Build hydrogen atoms from united-atom molecular dynamics of lipids and calculate the order parameters,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']","['Data Analytics', 'Modeling And Simulation']",True,,0.81,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software""]}"
3313,diyepw: A Python package for Do-It-Yourself EnergyPlus weather file generation,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']","['Data Analytics', 'Modeling And Simulation']",True,,0.8,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software""]}"
2940,fuelcell: A Python package and graphical user interface for electrochemical data analysis,Python,"['Data Analytics', 'Ui', 'Software', 'Ris']","['Data Analytics', 'Modeling And Simulation']",True,,0.71,"{""categories"": [""Data Analytics"", ""Ui"", ""Software"", ""Ris""]}"
2180,Sensie: Probing the sensitivity of neural networks,Python,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation']",True,,0.75,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process""]}"
1910,Dryft: A Python and MATLAB package to correct drifting ground reaction force signals during treadmill running,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']","['Data Analytics', 'Modeling And Simulation']",True,,0.79,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software""]}"
1272,NeuroDSP: A package for neural digital signal processing,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']","['Data Analytics', 'Modeling And Simulation']",True,,0.8,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software""]}"
900,GB code: A grain boundary generation code,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']","['Data Analytics', 'Modeling And Simulation']",True,,0.78,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software""]}"
5561,neotoma2: An R package to access data from the Neotoma Paleoecology Database,R,"['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,0.73,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
2927,bcdata: An R package for searching & retrieving data from the B.C. Data Catalogue,R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,0.73,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
1444,modelDown: automated website generator with interpretable documentation for predictive machine learning models,R,"['Data Analytics', 'Software', 'Ui', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,0.69,"{""categories"": [""Data Analytics"", ""Software"", ""Ui"", ""Process""]}"
883,jstor: Import and Analyse Data from Scientific Texts,R,"['Data Analytics', 'Software Analytics', 'Ris', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,0.77,"{""categories"": [""Data Analytics"", ""Software Analytics"", ""Ris"", ""Process""]}"
5573,"brains-py, A framework to support research on energy-efficient unconventional hardware for machine learning",Python,"['Modeling And Simulation', 'Data Analytics', 'Hardware', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software', 'Software Analytics']",True,,0.87,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Hardware"", ""Software"", ""Process""]}"
4947,robnptests -- An R package for robust two-sample location and dispersion tests,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software', 'Software Analytics']",True,,0.78,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process""]}"
4335,Archeofrag: an R package for Refitting and Spatial Analysis in Archaeology,R,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software', 'Software Analytics']",True,,0.89,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
2071,osfr: An R Interface to the Open Science Framework,R,"['Software Analytics', 'Data Analytics', 'Ris', 'Process', 'Software']","['Data Analytics', 'Process', 'Ris', 'Software', 'Software Analytics']",True,,0.85,"{""categories"": [""Software Analytics"", ""Data Analytics"", ""Ris"", ""Process"", ""Software""]}"
7343,"modisfast: An R package for fast and efficient access to MODIS, VIIRS and GPM Earth Observation data",R,"['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software', 'Ui']",True,,0.75,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
6500,quadkeyr: Tools for converting QuadKey-identified datasets (Microsoft's Bing Maps Tile System) into raster images and analyzing Meta (Facebook) Mobility Data,R,"['Data Analytics', 'Ui', 'Ris', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software', 'Ui']",True,,0.83,"{""categories"": [""Data Analytics"", ""Ui"", ""Ris"", ""Software"", ""Process""]}"
5505,occupationMeasurement: A Comprehensive Toolbox for Interactive Occupation Coding in Surveys,R,"['Data Analytics', 'Software', 'Ui', 'Process', 'Ris']","['Data Analytics', 'Process', 'Ris', 'Software', 'Ui']",True,,0.82,"{""categories"": [""Data Analytics"", ""Software"", ""Ui"", ""Process"", ""Ris""]}"
3900,cffr: Generate Citation File Format Metadata for R Packages,R,"['Software Analytics', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software', 'Ui']",True,,0.59,"{""categories"": [""Software Analytics"", ""Software"", ""Process""]}"
1035,"nasapower: A NASA POWER Global Meteorology, Surface Solar Energy and Climatology Data Client for R",R,"['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software', 'Ui']",True,,0.74,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
550,The drake R package: a pipeline toolkit for reproducibility and high-performance computing,R,"['Software', 'Process', 'Data Analytics', 'Ris']","['Data Analytics', 'Process', 'Ris', 'Software', 'Ui']",True,,0.75,"{""categories"": [""Software"", ""Process"", ""Data Analytics"", ""Ris""]}"
332,The country converter coco - a Python package for converting country names between different classification schemes,Python,"['Data Analytics', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software', 'Ui']",True,,0.58,"{""categories"": [""Data Analytics"", ""Software"", ""Process""]}"
135,batchtools: Tools for R to work on batch systems,R,"['Software', 'Process', 'Ris']","['Data Analytics', 'Process', 'Ris', 'Software', 'Ui']",True,,0.6,"{""categories"": [""Software"", ""Process"", ""Ris""]}"
7697,MEDUSA: An R tool to model equity and distributional impacts,R,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.9,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
7932,ParquetDB: A Lightweight Python Parquet-Based Database,Python,"['Data Analytics', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.6,"{""categories"": [""Data Analytics"", ""Software"", ""Process""]}"
6943,DendroPy 5: a mature Python library for phylogenetic computing,Python,"['Ris', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.64,"{""categories"": [""Ris"", ""Software"", ""Process""]}"
6215,"dwctaxon, an R package for editing and validating taxonomic data in Darwin Core format",R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.73,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
5687,GGoutlieR: an R package to identify and visualize unusual geo-genetic patterns of biological samples,R,"['Data Analytics', 'Ris', 'Software', 'Ui']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.73,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Ui""]}"
5613,FuzzyClass: A family of Fuzzy and Non-Fuzzy probabilistic-based classifiers,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.83,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process""]}"
5453,tehtuner: An R package to fit and tune models for the conditional average treatment effect,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process', 'Ris']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.9,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process"", ""Ris""]}"
3820,rfasst: An R tool to estimate air pollution impacts on health and agriculture,R,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.89,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
2409,Vizumap: an R package for visualising uncertainty in spatial data,R,"['Data Analytics', 'Ui', 'Ris', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.81,"{""categories"": [""Data Analytics"", ""Ui"", ""Ris"", ""Software"", ""Process""]}"
2362,AutoFunc: A Python package for automating and verifying functional modeling,Python,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.77,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process""]}"
2800,Rdataretriever: R Interface to the Data Retriever,R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.72,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
2473,CPgeneProfiler: A lightweight R package to profile the Carbapenamase genes from genome assemblies,R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.72,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
1768,bbsAssistant: An R package for downloading and handling data and information from the North American Breeding Bird Survey,R,"['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.72,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
1665,molic: An R package for multivariate outlier detection in contingency tables,R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.71,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
1661,virtualNicheR: generating virtual fundamental and realised niches for use in virtual ecology experiments,R,"['Modeling And Simulation', 'Software', 'Process', 'Ris']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.75,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process"", ""Ris""]}"
1593,ccostr: An R package for estimating mean costs with censored data,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process', 'Ris']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.89,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process"", ""Ris""]}"
911,qsort R package: A New Tool for Scoring Q-sort Data,R,"['Data Analytics', 'Software', 'Process', 'Ris']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.71,"{""categories"": [""Data Analytics"", ""Software"", ""Process"", ""Ris""]}"
657,autoplotly: An R package for automatic generation of interactive visualizations for statistical results,R,"['Data Analytics', 'Ui', 'Software', 'Process']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.69,"{""categories"": [""Data Analytics"", ""Ui"", ""Software"", ""Process""]}"
338,RefManageR: Import and Manage BibTeX and BibLaTeX References in R,R,"['Software', 'Process', 'Ris']","['Data Analytics', 'Process', 'Ris', 'Software']",True,,0.59,"{""categories"": [""Software"", ""Process"", ""Ris""]}"
653,Spiral: splitters for identifiers in source code files,Python,"['Software Analytics', 'Software', 'Process']","['Data Analytics', 'Process', 'Software', 'Ui']",True,,0.57,"{""categories"": [""Software Analytics"", ""Software"", ""Process""]}"
4937,SSMSE: An R package for Management Strategy Evaluation with Stock Synthesis Operating Models,R,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Process', 'Software']",True,,0.91,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
216,Fitting a Gamma-Gompertz survival model to capture-recapture data collected on free-ranging animal populations,R,"['Modeling And Simulation', 'Data Analytics', 'Ris']","['Data Analytics', 'Process']",True,,0.69,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris""]}"
6918,OpenRepGrid: An R Package for the Analysis of Repertory Grid Data,R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,0.71,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
2651,medrxivr: Accessing and searching medRxiv and bioRxiv preprint data in R,R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,0.73,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
1926,OpenTripPlanner for R,R,"['Data Analytics', 'Software', 'Process', 'Ris']","['Data Analytics', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,0.71,"{""categories"": [""Data Analytics"", ""Software"", ""Process"", ""Ris""]}"
6868,APackOfTheClones: Visualization of clonal expansion with circle packing,R,"['Data Analytics', 'Ui', 'Ris', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software', 'Software Analytics']",True,,0.81,"{""categories"": [""Data Analytics"", ""Ui"", ""Ris"", ""Software"", ""Process""]}"
5844,verdata: An R package for analyzing data from the Truth Commission in Colombia,R,"['Data Analytics', 'Software', 'Process', 'Ris']","['Data Analytics', 'Ris', 'Software', 'Software Analytics']",True,,0.73,"{""categories"": [""Data Analytics"", ""Software"", ""Process"", ""Ris""]}"
5334,PostcodesioR: An R package for UK geocoding,R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Ris', 'Software', 'Software Analytics']",True,,0.69,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
4056,APCtools: Descriptive and Model-based Age-Period-Cohort Analysis,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software', 'Software Analytics']",True,,0.78,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process""]}"
3358,experDesign: stratifying samples into batches with minimal bias,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software', 'Software Analytics']",True,,0.78,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process""]}"
1566,kdensity: An R package for kernel density estimation with parametric starts and asymmetric kernels,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software', 'Software Analytics']",True,,0.77,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process""]}"
765,Philentropy: Information Theory and Distance Quantification with R,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software', 'Software Analytics']",True,,0.76,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process""]}"
648,comorbidity: An R package for computing comorbidity scores,R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Ris', 'Software', 'Software Analytics']",True,,0.7,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
314,USAboundaries: Historical and Contemporary Boundaries of the United States of America,R,"['Data Analytics', 'Software', 'Ui', 'Process', 'Ris']","['Data Analytics', 'Ris', 'Software', 'Software Analytics']",True,,0.8,"{""categories"": [""Data Analytics"", ""Software"", ""Ui"", ""Process"", ""Ris""]}"
8063,medRCT: Causal mediation analysis estimating interventional effects mapped to a target trial in R,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Ui', 'Process']","['Data Analytics', 'Ris', 'Software', 'Ui']",True,,0.85,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Ui"", ""Process""]}"
7211,ollamar: An R package for running large language models,R,"['Software', 'Ris', 'Process']","['Data Analytics', 'Ris', 'Software', 'Ui']",True,,0.57,"{""categories"": [""Software"", ""Ris"", ""Process""]}"
7024,densify: An R package to reduce empty cells in data frames of typological linguistic data,R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Ris', 'Software', 'Ui']",True,,0.72,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
5987,greeks: Sensitivities of Prices of Financial Options and Implied Volatilities,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Ui', 'Process']","['Data Analytics', 'Ris', 'Software', 'Ui']",True,,0.87,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Ui"", ""Process""]}"
5575,Bidsme: expandable BIDS-ifier of brain imagery datasets,Python,"['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software', 'Ui']",True,,0.74,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
